199809,1998-06-13T17:30,Korea Republic,Mexico,1,3,E,Stade de Gerland,Lyon
199808,1998-06-13T21:00,Netherlands,Belgium,0,0,E,Stade de France,Saint-Denis
199813,1998-06-14T14:30,Argentina,Japan,1,0,H,Stade Municipal,Toulouse
199812,1998-06-14T17:30,Yugoslavia,Iran,1,0,F,Stade Geoffroy Guichard,Saint-Etienne
199811,1998-06-14T21:00,Jamaica,Croatia,1,3,H,Stade Felix Bollaert,Lens
199816,1998-06-15T14:30,England,Tunisia,2,0,G,Stade Vélodrome,Marseilles
199815,1998-06-15T17:30,Romania,Colombia,1,0,G,Stade de Gerland,Lyon
199814,1998-06-15T21:00,Germany,USA,2,0,F,Parc des Princes,Paris
199817,1998-06-16T17:30,Scotland,Norway,1,1,A,Stade du Parc Lescure,Bordeaux
199818,1998-06-16T21:00,Brazil,Morocco,3,0,A,La Beaujoire,Nantes
199819,1998-06-17T17:30,Chile,Austria,1,1,B,Stade Geoffroy Guichard,Saint-Etienne
199820,1998-06-17T21:00,Italy,Cameroon,3,0,B,La Mosson,Montpellier
199822,1998-06-18T17:30,South Africa,Denmark,1,1,C,Stade Municipal,Toulouse
199821,1998-06-18T21:00,France,Saudi Arabia,4,0,C,Stade de France,Saint-Denis
199823,1998-06-19T17:30,Nigeria,Bulgaria,1,0,D,Parc des Princes,Paris
199824,1998-06-19T21:00,Spain,Paraguay,0,0,D,Stade Geoffroy Guichard,Saint-Etienne
199827,1998-06-20T14:30,Japan,Croatia,0,1,H,La Beaujoire,Nantes
199826,1998-06-20T17:30,Belgium,Mexico,2,2,E,Stade du Parc Lescure,Bordeaux
199825,1998-06-20T21:00,Netherlands,Korea Republic,5,0,E,Stade Vélodrome,Marseilles
199829,1998-06-21T14:30,Germany,Yugoslavia,2,2,F,Stade Felix Bollaert,Lens
199828,1998-06-21T17:30,Argentina,Jamaica,5,0,H,Parc des Princes,Paris
199830,1998-06-21T21:00,USA,Iran,1,2,F,Stade de Gerland,Lyon
199831,1998-06-22T17:30,Colombia,Tunisia,1,0,G,La Mosson,Montpellier
199832,1998-06-22T21:00,Romania,England,2,1,G,Stade Municipal,Toulouse
199833,1998-06-23T16:00,Italy,Austria,2,1,B,Stade de France,Saint-Denis
199836,1998-06-23T16:00,Chile,Cameroon,1,1,B,La Beaujoire,Nantes
199834,1998-06-23T21:00,Scotland,Morocco,0,3,A,Stade Geoffroy Guichard,Saint-Etienne
199835,1998-06-23T21:00,Brazil,Norway,1,2,A,Stade Vélodrome,Marseilles
199838,1998-06-24T16:00,France,Denmark,2,1,C,Stade de Gerland,Lyon
199840,1998-06-24T16:00,South Africa,Saudi Arabia,2,2,C,Stade du Parc Lescure,Bordeaux
199837,1998-06-24T21:00,Spain,Bulgaria,6,1,D,Stade Felix Bollaert,Lens
199839,1998-06-24T21:00,Nigeria,Paraguay,1,3,D,Stade Municipal,Toulouse
199841,1998-06-25T16:00,Belgium,Korea Republic,1,1,E,Parc des Princes,Paris
199842,1998-06-25T16:00,Netherlands,Mexico,2,2,E,Stade Geoffroy Guichard,Saint-Etienne
199843,1998-06-25T21:00,Germany,Iran,2,0,F,La Mosson,Montpellier
199844,1998-06-25T21:00,USA,Yugoslavia,0,1,F,La Beaujoire,Nantes
199847,1998-06-26T16:00,Japan,Jamaica,1,2,H,Stade de Gerland,Lyon
199848,1998-06-26T16:00,Argentina,Croatia,1,0,H,Stade du Parc Lescure,Bordeaux
199845,1998-06-26T21:00,Romania,Tunisia,1,1,G,Stade de France,Saint-Denis
199846,1998-06-26T21:00,Colombia,England,0,2,G,Stade Felix Bollaert,Lens
199850,1998-06-27T16:30,Italy,Norway,1,0,Knock,Stade Vélodrome,Marseilles
199849,1998-06-27T21:00,Brazil,Chile,4,1,Knock,Parc des Princes,Paris
199852,1998-06-28T16:30,France,Paraguay,1,0,Knock,Stade Felix Bollaert,Lens
199851,1998-06-28T21:00,Nigeria,Denmark,1,4,Knock,Stade de France,Saint-Denis
199853,1998-06-29T16:30,Germany,Mexico,2,1,Knock,La Mosson,Montpellier
199854,1998-06-29T21:00,Netherlands,Yugoslavia,2,1,Knock,Stade Municipal,Toulouse
199856,1998-06-30T16:30,Romania,Croatia,0,1,Knock,Stade du Parc Lescure,Bordeaux
199855,1998-06-30T21:00,Argentina,England,2,2,Knock,Stade Geoffroy Guichard,Saint-Etienne
199857,1998-07-03T16:30,Italy,France,0,0,Quarter,Stade de France,Saint-Denis
199858,1998-07-03T21:00,Brazil,Denmark,3,2,Quarter,La Beaujoire,Nantes
199860,1998-07-04T16:30,Netherlands,Argentina,2,1,Quarter,Stade Vélodrome,Marseilles
199859,1998-07-04T21:00,Germany,Croatia,0,3,Quarter,Stade de Gerland,Lyon
199861,1998-07-07T21:00,Brazil,Netherlands,1,1,Semi,Stade Vélodrome,Marseilles
199862,1998-07-08T21:00,France,Croatia,2,1,Semi,Stade de France,Saint-Denis
199863,1998-07-11T21:00,Netherlands,Croatia,1,2,Third,Parc des Princes,Paris
199864,1998-07-12T21:00,Brazil,France,0,3,Final,Stade de France,Saint-Denis
199402,1994-06-17T19:30,Spain,Korea Republic,2,2,C,Cotton Bowl,Dallas
199401,1994-06-17T15:00,Germany,Bolivia,1,0,C,Soldier Field,Chicago
199403,1994-06-18T11:30,USA,Switzerland,1,1,A,Pontiac Silverdome,Detroit
199404,1994-06-18T16:00,Italy,Republic of Ireland,0,1,E,Giants Stadium,New York/New Jersey
199405,1994-06-18T19:30,Colombia,Romania,1,3,A,Rose Bowl,Los Angeles
199406,1994-06-19T12:30,Belgium,Morocco,1,0,F,Citrus Bowl,Orlando
199407,1994-06-19T16:00,Norway,Mexico,1,0,E,RFK Stadium,Washington Dc
199408,1994-06-19T19:30,Cameroon,Sweden,2,2,B,Rose Bowl,Los Angeles
199410,1994-06-20T19:30,Netherlands,Saudi Arabia,2,1,F,RFK Stadium,Washington Dc
199409,1994-06-20T16:00,Brazil,Russia,2,0,B,Stanford Stadium,San Francisco
199411,1994-06-21T12:30,Argentina,Greece,4,0,D,Foxboro Stadium,Boston
199413,1994-06-21T19:30,Nigeria,Bulgaria,3,0,D,Cotton Bowl,Dallas
199412,1994-06-21T16:00,Germany,Spain,1,1,C,Soldier Field,Chicago
199414,1994-06-22T16:00,Romania,Switzerland,1,4,A,Pontiac Silverdome,Detroit
199415,1994-06-22T19:30,USA,Colombia,2,1,A,Rose Bowl,Los Angeles
199416,1994-06-23T16:00,Italy,Norway,1,0,E,Giants Stadium,New York/New Jersey
199417,1994-06-23T19:30,Korea Republic,Bolivia,0,0,C,Foxboro Stadium,Boston
199418,1994-06-24T12:30,Mexico,Republic of Ireland,2,1,E,Citrus Bowl,Orlando
199420,1994-06-24T19:30,Sweden,Russia,3,1,B,Pontiac Silverdome,Detroit
199419,1994-06-24T16:00,Brazil,Cameroon,3,0,B,Stanford Stadium,San Francisco
199421,1994-06-25T12:30,Belgium,Netherlands,1,0,F,Citrus Bowl,Orlando
199422,1994-06-25T12:30,Saudi Arabia,Morocco,2,1,F,Giants Stadium,New York/New Jersey
199423,1994-06-25T16:00,Argentina,Nigeria,2,1,D,Foxboro Stadium,Boston
199424,1994-06-26T12:30,Bulgaria,Greece,4,0,D,Soldier Field,Chicago
199425,1994-06-26T16:00,USA,Romania,0,1,A,Rose Bowl,Los Angeles
199426,1994-06-26T16:00,Switzerland,Colombia,0,2,A,Stanford Stadium,San Francisco
199428,1994-06-27T16:00,Germany,Korea Republic,3,2,C,Cotton Bowl,Dallas
199427,1994-06-27T16:00,Bolivia,Spain,1,3,C,Soldier Field,Chicago
199429,1994-06-28T12:30,Republic of Ireland,Norway,0,0,E,Giants Stadium,New York/New Jersey
199432,1994-06-28T16:00,Brazil,Sweden,1,1,B,Pontiac Silverdome,Detroit
199430,1994-06-28T12:30,Italy,Mexico,1,1,E,RFK Stadium,Washington Dc
199431,1994-06-28T16:00,Russia,Cameroon,6,1,B,Stanford Stadium,San Francisco
199433,1994-06-29T12:30,Morocco,Netherlands,1,2,F,Citrus Bowl,Orlando
199434,1994-06-29T12:30,Belgium,Saudi Arabia,0,1,F,RFK Stadium,Washington Dc
199435,1994-06-30T19:30,Greece,Nigeria,0,2,D,Foxboro Stadium,Boston
199436,1994-06-30T19:30,Argentina,Bulgaria,0,2,D,Cotton Bowl,Dallas
199437,1994-07-02T12:00,Germany,Belgium,3,2,Knock,Soldier Field,Chicago
199438,1994-07-02T16:30,Spain,Switzerland,3,0,Knock,RFK Stadium,Washington Dc
199439,1994-07-03T12:00,Saudi Arabia,Sweden,1,3,Knock,Cotton Bowl,Dallas
199440,1994-07-03T13:30,Romania,Argentina,3,2,Knock,Rose Bowl,Los Angeles
199441,1994-07-04T12:00,Netherlands,Republic of Ireland,2,0,Knock,Citrus Bowl,Orlando
199442,1994-07-04T12:30,Brazil,USA,1,0,Knock,Stanford Stadium,San Francisco
199443,1994-07-05T13:00,Nigeria,Italy,1,2,Knock,Foxboro Stadium,Boston
199444,1994-07-05T16:30,Mexico,Bulgaria,1,1,Knock,Giants Stadium,New York/New Jersey
199445,1994-07-09T12:00,Italy,Spain,2,1,Quarter,Foxboro Stadium,Boston
199446,1994-07-09T14:30,Netherlands,Brazil,2,3,Quarter,Cotton Bowl,Dallas
199447,1994-07-10T12:00,Bulgaria,Germany,2,1,Quarter,Giants Stadium,New York/New Jersey
199448,1994-07-10T12:30,Romania,Sweden,2,2,Quarter,Stanford Stadium,San Francisco
199449,1994-07-13T16:00,Bulgaria,Italy,1,2,Semi,Giants Stadium,New York/New Jersey
199450,1994-07-13T16:30,Sweden,Brazil,0,1,Semi,Rose Bowl,Los Angeles
199451,1994-07-16T12:30,Sweden,Bulgaria,4,0,Third,Rose Bowl,Los Angeles
199452,1994-07-17T12:30,Brazil,Italy,0,0,Final,Rose Bowl,Los Angeles
199001,1990-06-08T18:00,Argentina,Cameroon,0,1,B,Stadio Giuseppe Meazza,Milan
199002,1990-06-09T17:00,Soviet Union,Romania,0,2,B,Stadio San Nicola,Bari
199004,1990-06-09T17:00,United Arab Emirates,Colombia,0,2,D,Renato Dall Ara,Bologna
199003,1990-06-09T21:00,Italy,Austria,1,0,A,Stadio Olimpico,Rome
199005,1990-06-10T17:00,USA,Czechoslovakia,1,5,A,Comunale,Florence
199006,1990-06-10T21:00,Brazil,Sweden,2,1,C,Stadio delle Alpi,Turin
199007,1990-06-10T21:00,Germany FR,Yugoslavia,4,1,D,Giuseppe Meazza,Milan
199008,1990-06-11T17:00,Costa Rica,Scotland,1,0,C,Luigi Ferraris,Genoa
199009,1990-06-11T21:00,England,Republic of Ireland,1,1,F,Sant Elia,Cagliari
199010,1990-06-12T17:00,Belgium,Korea Republic,2,0,E,Marc Antonio Bentegodi,Verona
199011,1990-06-12T21:00,Netherlands,Egypt,1,1,F,Della Favorita,Palermo
199012,1990-06-13T17:00,Uruguay,Spain,0,0,E,Dacia Arena,Udine
199013,1990-06-13T21:00,Argentina,Soviet Union,2,0,B,San Paolo,Naples
199016,1990-06-14T17:00,Cameroon,Romania,2,1,B,Stadio San Nicola,Bari
199014,1990-06-14T17:00,Yugoslavia,Colombia,1,0,D,Renato Dall Ara,Bologna
199015,1990-06-14T21:00,Italy,USA,1,0,A,Stadio Olimpico,Rome
199017,1990-06-15T17:00,Austria,Czechoslovakia,0,1,A,Comunale,Florence
199018,1990-06-15T21:00,Germany FR,United Arab Emirates,5,1,D,Stadio Giuseppe Meazza,Milan
199019,1990-06-16T17:00,Brazil,Costa Rica,1,0,C,Stadio delle Alpi,Turin
199020,1990-06-16T21:00,Sweden,Scotland,1,2,C,Luigi Ferraris,Genoa
199021,1990-06-16T21:00,England,Netherlands,0,0,F,Sant Elia,Cagliari
199022,1990-06-17T17:00,Republic of Ireland,Egypt,0,0,F,Della Favorita,Palermo
199024,1990-06-17T21:00,Korea Republic,Spain,1,3,E,Dacia Arena,Udine
199023,1990-06-17T21:00,Belgium,Uruguay,3,1,E,Marc Antonio Bentegodi,Verona
199025,1990-06-18T21:00,Argentina,Romania,1,1,B,San Paolo,Naples
199026,1990-06-18T21:00,Cameroon,Soviet Union,0,4,B,Stadio San Nicola,Bari
199027,1990-06-19T17:00,Germany FR,Colombia,1,1,D,Stadio Giuseppe Meazza,Milan
199028,1990-06-19T17:00,Yugoslavia,United Arab Emirates,4,1,D,Renato Dall Ara,Bologna
199029,1990-06-19T21:00,Italy,Czechoslovakia,2,0,A,Stadio Olimpico,Rome
199030,1990-06-19T21:00,Austria,USA,2,1,A,Comunale,Florence
199031,1990-06-20T21:00,Brazil,Scotland,1,0,C,Stadio delle Alpi,Turin
199032,1990-06-20T21:00,Sweden,Costa Rica,1,2,C,Luigi Ferraris,Genoa
199034,1990-06-21T17:00,Korea Republic,Uruguay,0,1,E,Dacia Arena,Udine
199033,1990-06-21T17:00,Belgium,Spain,1,2,E,Marc Antonio Bentegodi,Verona
199036,1990-06-21T21:00,Republic of Ireland,Netherlands,1,1,F,Della Favorita,Palermo
199035,1990-06-21T21:00,England,Egypt,1,0,F,Sant Elia,Cagliari
199037,1990-06-23T17:00,Cameroon,Colombia,2,1,Knock,San Paolo,Naples
199038,1990-06-23T21:00,Czechoslovakia,Costa Rica,4,1,Knock,Stadio San Nicola,Bari
199039,1990-06-24T17:00,Brazil,Argentina,0,1,Knock,Stadio delle Alpi,Turin
199040,1990-06-24T21:00,Germany FR,Netherlands,2,1,Knock,Stadio Giuseppe Meazza,Milan
199041,1990-06-25T17:00,Republic of Ireland,Romania,0,0,Knock,Luigi Ferraris,Genoa
199042,1990-06-25T21:00,Italy,Uruguay,2,0,Knock,Stadio Olimpico,Rome
199043,1990-06-26T17:00,Spain,Yugoslavia,1,2,Knock,Marc Antonio Bentegodi,Verona
199044,1990-06-26T21:00,England,Belgium,1,0,Knock,Renato Dall Ara,Bologna
199045,1990-06-30T17:00,Yugoslavia,Argentina,0,0,Quarter,Comunale,Florence
199046,1990-06-30T21:00,Italy,Republic of Ireland,1,0,Quarter,Stadio Olimpico,Rome
199047,1990-07-01T17:00,Germany FR,Czechoslovakia,1,0,Quarter,Stadio Giuseppe Meazza,Milan
199048,1990-07-01T21:00,England,Cameroon,3,2,Quarter,San Paolo,Naples
199049,1990-07-03T20:00,Italy,Argentina,1,1,Semi,San Paolo,Naples
199050,1990-07-04T20:00,Germany FR,England,1,1,Semi,Stadio delle Alpi,Turin
199051,1990-07-07T20:00,Italy,England,2,1,Third,Stadio San Nicola,Bari
199052,1990-07-08T20:00,Germany FR,Argentina,1,0,Final,Stadio Olimpico,Rome
198601,1986-05-31T12:00,Bulgaria,Italy,1,1,A,Estadio Azteca,Mexico City
198602,1986-06-01T16:00,Canada,France,0,1,C,Nou Camp - Estadio León,Leon
198603,1986-06-01T12:00,Spain,Brazil,0,1,D,Jalisco,Guadalajara
198605,1986-06-02T12:00,Soviet Union,Hungary,6,0,C,Estadio Irapuato,Irapuato
198604,1986-06-02T12:00,Argentina,Korea Republic,3,1,A,Estadio Olímpico Universitario,Mexico City
198606,1986-06-02T16:00,Morocco,Poland,0,0,F,Estadio Universitario,Monterrey
198608,1986-06-03T12:00,Algeria,Northern Ireland,1,1,D,Tres de Marzo,Guadalajara
198607,1986-06-03T12:00,Belgium,Mexico,1,2,B,Estadio Azteca,Mexico City
198609,1986-06-03T16:00,Portugal,England,1,0,F,Tecnologico,Monterrey
198610,1986-06-04T12:00,Paraguay,Iraq,1,0,B,Bombonera - Estadio Nemesio Diez,Toluca
198612,1986-06-04T16:00,Scotland,Denmark,0,1,E,Neza,Nezahualcoyotl
198611,1986-06-04T12:00,Uruguay,Germany FR,1,1,E,Estadio Corregidora,Queretaro
198613,1986-06-05T12:00,Italy,Argentina,1,1,A,Cuauhtemoc,Puebla
198615,1986-06-05T12:00,France,Soviet Union,1,1,C,Nou Camp - Estadio León,Leon
198614,1986-06-05T16:00,Korea Republic,Bulgaria,1,1,A,Estadio Olímpico Universitario,Mexico City
198616,1986-06-06T12:00,Hungary,Canada,2,0,C,Estadio Irapuato,Irapuato
198617,1986-06-06T12:00,Brazil,Algeria,1,0,D,Jalisco,Guadalajara
198618,1986-06-06T16:00,England,Morocco,0,0,F,Tecnologico,Monterrey
198620,1986-06-07T12:00,Northern Ireland,Spain,1,2,D,Tres de Marzo,Guadalajara
198619,1986-06-07T12:00,Mexico,Paraguay,1,1,B,Estadio Azteca,Mexico City
198621,1986-06-07T16:00,Poland,Portugal,1,0,F,Estadio Universitario,Monterrey
198622,1986-06-08T12:00,Iraq,Belgium,1,2,B,Bombonera - Estadio Nemesio Diez,Toluca
198624,1986-06-08T16:00,Denmark,Uruguay,6,1,E,Neza,Nezahualcoyotl
198623,1986-06-08T12:00,Germany FR,Scotland,2,1,E,Estadio Corregidora,Queretaro
198625,1986-06-09T12:00,Hungary,France,0,3,C,Nou Camp - Estadio León,Leon
198626,1986-06-09T12:00,Soviet Union,Canada,2,0,C,Estadio Irapuato,Irapuato
198627,1986-06-10T12:00,Korea Republic,Italy,2,3,A,Cuauhtemoc,Puebla
198628,1986-06-10T12:00,Argentina,Bulgaria,2,0,A,Estadio Olímpico Universitario,Mexico City
198630,1986-06-11T12:00,Paraguay,Belgium,2,2,B,Bombonera - Estadio Nemesio Diez,Toluca
198629,1986-06-11T12:00,Iraq,Mexico,0,1,B,Estadio Azteca,Mexico City
198631,1986-06-11T16:00,Portugal,Morocco,1,3,F,Tres de Marzo,Guadalajara
198632,1986-06-11T16:00,England,Poland,3,0,F,Tecnologico,Monterrey
198633,1986-06-12T12:00,Northern Ireland,Brazil,0,3,D,Jalisco,Guadalajara
198634,1986-06-12T12:00,Algeria,Spain,0,3,D,Tecnologico,Monterrey
198636,1986-06-13T12:00,Scotland,Uruguay,0,0,E,Neza,Nezahualcoyotl
198635,1986-06-13T12:00,Denmark,Germany FR,2,0,E,Estadio Corregidora,Queretaro
198638,1986-06-15T16:00,Soviet Union,Belgium,3,4,Knock,Nou Camp - Estadio León,Leon
198637,1986-06-15T12:00,Mexico,Bulgaria,2,0,Knock,Estadio Azteca,Mexico City
198639,1986-06-16T16:00,Argentina,Uruguay,1,0,Knock,Cuauhtemoc,Puebla
198640,1986-06-16T12:00,Brazil,Poland,4,0,Knock,Jalisco,Guadalajara
198641,1986-06-17T12:00,Italy,France,0,2,Knock,Estadio Olímpico Universitario,Mexico City
198642,1986-06-17T16:00,Morocco,Germany FR,0,1,Knock,Estadio Universitario,Monterrey
198643,1986-06-18T12:00,England,Paraguay,3,0,Knock,Estadio Azteca,Mexico City
198644,1986-06-18T16:00,Denmark,Spain,1,5,Knock,Estadio Corregidora,Queretaro
198645,1986-06-21T12:00,Brazil,France,1,1,Quarter,Jalisco,Guadalajara
198646,1986-06-21T16:00,Germany FR,Mexico,0,0,Quarter,Estadio Universitario,Monterrey
198647,1986-06-22T16:00,Spain,Belgium,1,1,Quarter,Cuauhtemoc,Puebla
198648,1986-06-22T12:00,Argentina,England,2,1,Quarter,Estadio Azteca,Mexico City
198650,1986-06-25T12:00,France,Germany FR,0,2,Semi,Jalisco,Guadalajara
198649,1986-06-25T16:00,Argentina,Belgium,2,0,Semi,Estadio Azteca,Mexico City
198651,1986-06-28T12:00,France,Belgium,4,2,Third,Cuauhtemoc,Puebla
198652,1986-06-29T12:00,Argentina,Germany FR,3,2,Final,Estadio Azteca,Mexico City
198201,1982-06-13T20:00,Argentina,Belgium,0,1,C,Camp Nou,Barcelona
198202,1982-06-14T17:15,Italy,Poland,0,0,A,Estadio Municipal de Balaídos,Vigo
198203,1982-06-14T21:00,Brazil,Soviet Union,2,1,F,Ramon Sanchez Pizjuan,Seville
198204,1982-06-15T17:15,Peru,Cameroon,0,0,A,Riazor,La CoruñA
198205,1982-06-15T21:00,Hungary,El Salvador,10,1,C,Nuevo Estadio,Elche
198206,1982-06-15T21:00,Scotland,New Zealand,5,2,F,La Rosaleda,Malaga
198207,1982-06-16T17:15,Germany FR,Algeria,1,2,B,El Molinon,Gijon
198208,1982-06-16T17:15,England,France,3,1,D,San Mames,Bilbao
198209,1982-06-16T21:00,Spain,Honduras,1,1,E,Luis Casanova,Valencia
198210,1982-06-17T17:15,Chile,Austria,0,1,B,Carlos Tartiere,Oviedo
198211,1982-06-17T17:45,Czechoslovakia,Kuwait,1,1,D,Jose Zorrilla,Valladolid
198212,1982-06-17T21:00,Yugoslavia,Northern Ireland,0,0,E,La Romareda,Zaragoza
198213,1982-06-18T17:15,Italy,Peru,1,1,A,Estadio Municipal de Balaídos,Vigo
198214,1982-06-18T21:00,Argentina,Hungary,4,1,C,Jose Rico Perez,Alicante
198215,1982-06-18T21:00,Brazil,Scotland,4,1,F,Benito Villamarin,Seville
198216,1982-06-19T19:15,Poland,Cameroon,0,0,A,Riazor,La CoruñA
198217,1982-06-19T21:00,Belgium,El Salvador,1,0,C,Nuevo Estadio,Elche
198218,1982-06-19T21:00,Soviet Union,New Zealand,3,0,F,La Rosaleda,Malaga
198219,1982-06-20T17:15,Germany FR,Chile,4,1,B,El Molinon,Gijon
198220,1982-06-20T17:15,England,Czechoslovakia,2,0,D,San Mames,Bilbao
198221,1982-06-20T21:00,Spain,Yugoslavia,2,1,E,Luis Casanova,Valencia
198222,1982-06-21T17:15,Algeria,Austria,0,2,B,Carlos Tartiere,Oviedo
198223,1982-06-21T17:15,France,Kuwait,4,1,D,Jose Zorrilla,Valladolid
198224,1982-06-21T21:00,Honduras,Northern Ireland,1,1,E,La Romareda,Zaragoza
198225,1982-06-22T17:15,Poland,Peru,5,1,A,Riazor,La CoruñA
198226,1982-06-22T21:00,Belgium,Hungary,1,1,C,Nuevo Estadio,Elche
198227,1982-06-22T21:00,Soviet Union,Scotland,2,2,F,La Rosaleda,Malaga
198228,1982-06-23T17:15,Italy,Cameroon,1,1,A,Estadio Municipal de Balaídos,Vigo
198229,1982-06-23T21:00,Argentina,El Salvador,2,0,C,Jose Rico Perez,Alicante
198230,1982-06-23T21:00,Brazil,New Zealand,4,0,F,Benito Villamarin,Seville
198231,1982-06-24T17:15,Algeria,Chile,3,2,B,Carlos Tartiere,Oviedo
198232,1982-06-24T17:15,France,Czechoslovakia,1,1,D,Jose Zorrilla,Valladolid
198233,1982-06-24T21:00,Honduras,Yugoslavia,0,1,E,La Romareda,Zaragoza
198234,1982-06-25T17:15,Germany FR,Austria,1,0,B,El Molinon,Gijon
198235,1982-06-25T17:15,England,Kuwait,1,0,D,San Mames,Bilbao
198236,1982-06-25T21:00,Northern Ireland,Spain,1,0,E,Luis Casanova,Valencia
198237,1982-06-28T17:15,Austria,France,0,1,D,Vicente Calderon,Madrid
198238,1982-06-28T21:00,Poland,Belgium,3,0,A,Camp Nou,Barcelona
198239,1982-06-29T17:15,Italy,Argentina,2,1,C,Sarria,Barcelona
198240,1982-06-29T21:00,Germany FR,England,0,0,B,Santiago Bernabeu,Madrid
198241,1982-07-01T17:15,Austria,Northern Ireland,2,2,D,Vicente Calderon,Madrid
198242,1982-07-01T21:00,Belgium,Soviet Union,0,1,A,Camp Nou,Barcelona
198243,1982-07-02T17:15,Argentina,Brazil,1,3,C,Sarria,Barcelona
198244,1982-07-02T21:00,Germany FR,Spain,2,1,B,Santiago Bernabeu,Madrid
198245,1982-07-04T17:15,France,Northern Ireland,4,1,D,Vicente Calderon,Madrid
198246,1982-07-04T21:00,Poland,Soviet Union,0,0,A,Camp Nou,Barcelona
198247,1982-07-05T17:15,Italy,Brazil,3,2,C,Sarria,Barcelona
198248,1982-07-05T21:00,Spain,England,0,0,B,Santiago Bernabeu,Madrid
198249,1982-07-08T17:15,Poland,Italy,0,2,Semi,Camp Nou,Barcelona
198250,1982-07-08T21:00,Germany FR,France,3,3,Semi,Ramon Sanchez Pizjuan,Seville
198251,1982-07-10T20:00,Poland,France,3,2,Third,Jose Rico Perez,Alicante
198252,1982-07-11T20:00,Italy,Germany FR,3,1,Final,Santiago Bernabeu,Madrid
197801,1978-06-01T15:00,Germany FR,Poland,0,0,B,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197803,1978-06-02T13:45,Italy,France,2,1,A,Estadio José María Minella,Mar Del Plata
197804,1978-06-02T16:45,Tunisia,Mexico,3,1,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197802,1978-06-02T19:15,Argentina,Hungary,2,1,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197806,1978-06-03T13:45,Sweden,Brazil,1,1,C,Estadio José María Minella,Mar Del Plata
197805,1978-06-03T13:45,Austria,Spain,2,1,C,Jose Amalfitani,Buenos Aires
197807,1978-06-03T16:45,Peru,Scotland,3,1,D,Estadio Olímpico Chateau Carreras,Cordoba
197808,1978-06-03T16:45,Netherlands,IR Iran,3,0,D,San Martin,Mendoza
197810,1978-06-06T13:45,Italy,Hungary,3,1,A,Estadio José María Minella,Mar Del Plata
197811,1978-06-06T16:45,Poland,Tunisia,1,0,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197812,1978-06-06T16:45,Germany FR,Mexico,6,0,B,Estadio Olímpico Chateau Carreras,Cordoba
197809,1978-06-06T19:15,Argentina,France,2,1,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197814,1978-06-07T13:45,Brazil,Spain,0,0,C,Estadio José María Minella,Mar Del Plata
197813,1978-06-07T13:45,Austria,Sweden,1,0,C,Jose Amalfitani,Buenos Aires
197815,1978-06-07T16:45,Scotland,IR Iran,1,1,D,Estadio Olímpico Chateau Carreras,Cordoba
197816,1978-06-07T16:45,Netherlands,Peru,0,0,D,San Martin,Mendoza
197818,1978-06-10T15:10,France,Hungary,3,1,A,Estadio José María Minella,Mar Del Plata
197819,1978-06-10T16:45,Poland,Mexico,3,1,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197820,1978-06-10T16:45,Germany FR,Tunisia,0,0,B,Estadio Olímpico Chateau Carreras,Cordoba
197817,1978-06-10T19:15,Italy,Argentina,1,0,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197822,1978-06-11T13:45,Brazil,Austria,1,0,C,Estadio José María Minella,Mar Del Plata
197821,1978-06-11T13:45,Spain,Sweden,1,0,C,Jose Amalfitani,Buenos Aires
197823,1978-06-11T16:45,Peru,IR Iran,4,1,D,Estadio Olímpico Chateau Carreras,Cordoba
197824,1978-06-11T16:45,Scotland,Netherlands,3,2,D,San Martin,Mendoza
197825,1978-06-14T13:45,Germany FR,Italy,0,0,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197827,1978-06-14T13:45,Netherlands,Austria,5,1,A,Estadio Olímpico Chateau Carreras,Cordoba
197828,1978-06-14T16:45,Brazil,Peru,3,0,B,San Martin,Mendoza
197826,1978-06-14T19:15,Argentina,Poland,2,0,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197832,1978-06-18T13:45,Poland,Peru,1,0,B,San Martin,Mendoza
197829,1978-06-18T16:45,Italy,Austria,1,0,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197831,1978-06-18T16:45,Germany FR,Netherlands,2,2,A,Estadio Olímpico Chateau Carreras,Cordoba
197830,1978-06-18T19:15,Argentina,Brazil,0,0,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197833,1978-06-21T13:45,Netherlands,Italy,2,1,A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
197835,1978-06-21T13:45,Austria,Germany FR,3,2,A,Estadio Olímpico Chateau Carreras,Cordoba
197836,1978-06-21T16:45,Brazil,Poland,3,1,B,San Martin,Mendoza
197834,1978-06-21T19:15,Argentina,Peru,6,0,B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario
197837,1978-06-24T15:00,Brazil,Italy,2,1,Third,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires
